host_time_unix,host_monotonic_s,phase,watts
1788739325.7675965,2219567.670339244,active:t08:language_parallel_residual,101.89
1788739325.7776625,2219567.680405207,active:t08:language_parallel_residual,101.89
1788739325.787732,2219567.690474644,active:t08:language_parallel_residual,101.89
1788739325.7977998,2219567.700542842,active:t08:language_parallel_residual,101.89
1788739325.807866,2219567.710608759,active:t08:language_parallel_residual,101.89
1788739325.817934,2219567.720676884,active:t08:language_parallel_residual,101.89
1788739325.8280082,2219567.730750856,active:t08:language_parallel_residual,101.89
1788739325.8380725,2219567.740815261,active:t08:language_parallel_residual,101.89
1788739325.8481412,2219567.750884086,active:t08:language_parallel_residual,101.89
1788739325.8582103,2219567.760952972,active:t08:language_parallel_residual,101.89
1788739325.8682935,2219567.77103621,active:t08:language_parallel_residual,102.16
1788739325.8783448,2219567.78108753,active:t08:language_parallel_residual,102.16
1788739325.8884099,2219567.791152522,active:t08:language_parallel_residual,102.16
1788739325.8984773,2219567.801220166,active:t08:language_parallel_residual,102.16
1788739325.9085453,2219567.811287971,active:t08:language_parallel_residual,102.16
1788739325.9186113,2219567.821354033,active:t08:language_parallel_residual,102.16
1788739325.9286778,2219567.831420563,active:t08:language_parallel_residual,102.16
1788739325.9387462,2219567.841488807,active:t08:language_parallel_residual,102.16
1788739325.9488149,2219567.851557812,active:t08:language_parallel_residual,102.16
1788739325.9588838,2219567.86162651,active:t08:language_parallel_residual,102.16
1788739325.9689515,2219567.871694359,active:t08:language_parallel_residual,102.16
1788739325.9790206,2219567.881763317,active:t08:language_parallel_residual,102.16
1788739325.9891007,2219567.891843558,active:t08:language_parallel_residual,102.16
1788739325.9991577,2219567.901900504,active:t08:language_parallel_residual,102.16
1788739326.0092251,2219567.911967913,active:t08:language_parallel_residual,102.16
1788739326.019294,2219567.92203663,active:t08:language_parallel_residual,102.16
1788739326.0293617,2219567.932104246,active:t08:language_parallel_residual,102.16
1788739326.0394297,2219567.9421723,active:t08:language_parallel_residual,102.16
1788739326.0494976,2219567.952240191,active:t08:language_parallel_residual,102.16
1788739326.0595655,2219567.962308291,active:t08:language_parallel_residual,102.16
1788739326.0696337,2219567.97237678,active:t08:language_parallel_residual,102.16
1788739326.079703,2219567.982445706,active:t08:language_parallel_residual,102.16
1788739326.089771,2219567.992513745,active:t08:language_parallel_residual,102.16
1788739326.1004019,2219568.003163506,active:t08:language_parallel_residual,102.16
1788739326.1102295,2219568.012972262,active:t08:language_parallel_residual,102.16
1788739326.1202962,2219568.023039116,active:t08:language_parallel_residual,102.16
1788739326.1303666,2219568.033109159,active:t08:language_parallel_residual,102.16
1788739326.1404321,2219568.04317483,active:t08:language_parallel_residual,102.16
1788739326.1505034,2219568.053246328,active:t08:language_parallel_residual,102.16
1788739326.1605701,2219568.063312755,active:t08:language_parallel_residual,102.16
1788739326.170638,2219568.073380882,active:t08:language_parallel_residual,102.16
1788739326.180712,2219568.083454675,active:t08:language_parallel_residual,102.16
1788739326.1907756,2219568.093518244,active:t08:language_parallel_residual,102.16
1788739326.2008493,2219568.103592106,active:t08:language_parallel_residual,102.16
1788739326.210913,2219568.113655679,active:t08:language_parallel_residual,102.16
1788739326.220982,2219568.123724732,active:t08:language_parallel_residual,102.16
1788739326.2310507,2219568.133793403,active:t08:language_parallel_residual,102.16
1788739326.241123,2219568.143865922,active:t08:language_parallel_residual,102.16
1788739326.2511883,2219568.153930963,active:t08:language_parallel_residual,102.16
1788739326.2612562,2219568.163998892,active:t08:language_parallel_residual,102.16
1788739326.271328,2219568.174070709,active:t08:language_parallel_residual,102.16
1788739326.2813923,2219568.184135176,active:t08:language_parallel_residual,102.16
1788739326.2914615,2219568.194204174,active:t08:language_parallel_residual,102.16
1788739326.3015306,2219568.204273317,active:t08:language_parallel_residual,102.16
1788739326.3116004,2219568.214343206,active:t08:language_parallel_residual,102.16
1788739326.3216686,2219568.224411459,active:t08:language_parallel_residual,102.16
1788739326.331736,2219568.234478868,active:t08:language_parallel_residual,102.16
1788739326.341804,2219568.244546901,active:t08:language_parallel_residual,102.16
1788739326.3518724,2219568.254615298,active:t08:language_parallel_residual,102.16
1788739326.3619418,2219568.264684504,active:t08:language_parallel_residual,102.16
1788739326.372027,2219568.274769497,active:t08:language_parallel_residual,102.49
1788739326.3820803,2219568.284822982,active:t08:language_parallel_residual,102.49
1788739326.3921485,2219568.294891179,active:t08:language_parallel_residual,102.49
1788739326.4022167,2219568.304959623,active:t08:language_parallel_residual,102.49
1788739326.4122846,2219568.315027493,active:t08:language_parallel_residual,102.49
1788739326.422354,2219568.325096675,active:t08:language_parallel_residual,102.49
1788739326.432422,2219568.335164615,active:t08:language_parallel_residual,102.49
1788739326.442491,2219568.345234,active:t08:language_parallel_residual,102.49
1788739326.4525588,2219568.355301634,active:t08:language_parallel_residual,102.49
1788739326.4626272,2219568.365369961,active:t08:language_parallel_residual,102.49
1788739326.4726956,2219568.375438368,active:t08:language_parallel_residual,102.49
1788739326.482765,2219568.385507826,active:t08:language_parallel_residual,102.49
1788739326.4928334,2219568.395575882,active:t08:language_parallel_residual,102.49
1788739326.5029197,2219568.405662516,active:t08:language_parallel_residual,102.49
1788739326.5129755,2219568.415718136,active:t08:language_parallel_residual,102.49
1788739326.5230432,2219568.425785806,active:t08:language_parallel_residual,102.49
1788739326.5331123,2219568.435855171,active:t08:language_parallel_residual,102.49
1788739326.5431833,2219568.445926288,active:t08:language_parallel_residual,102.49
1788739326.553251,2219568.455993825,active:t08:language_parallel_residual,102.49
1788739326.5633218,2219568.466064472,active:t08:language_parallel_residual,102.49
1788739326.5733924,2219568.476135103,active:t08:language_parallel_residual,102.49
1788739326.5834582,2219568.486200977,active:t08:language_parallel_residual,102.49
1788739326.5935783,2219568.496321133,active:t08:language_parallel_residual,102.49
1788739326.603824,2219568.506568107,active:t08:language_parallel_residual,102.49
1788739326.613738,2219568.516480784,active:t08:language_parallel_residual,102.49
1788739326.623797,2219568.526539753,active:t08:language_parallel_residual,102.49
1788739326.633863,2219568.536605586,active:t08:language_parallel_residual,102.49
1788739326.6439307,2219568.54667329,active:t08:language_parallel_residual,102.49
1788739326.654,2219568.556742713,active:t08:language_parallel_residual,102.49
1788739326.6640675,2219568.566810133,active:t08:language_parallel_residual,102.49
1788739326.6741388,2219568.57688157,active:t08:language_parallel_residual,102.49
1788739326.6842074,2219568.586950026,active:t08:language_parallel_residual,102.49
1788739326.6942732,2219568.597015915,active:t08:language_parallel_residual,102.49
1788739326.7043545,2219568.607097541,active:t08:language_parallel_residual,102.49
1788739326.7144141,2219568.617156988,active:t08:language_parallel_residual,102.49
1788739326.7245107,2219568.627253864,active:t08:language_parallel_residual,102.49
1788739326.7345695,2219568.637312351,active:t08:language_parallel_residual,102.49
1788739326.7446342,2219568.647377005,active:t08:language_parallel_residual,102.49
1788739326.7547016,2219568.657444316,active:t08:language_parallel_residual,102.49
1788739326.7647707,2219568.667513724,active:t08:language_parallel_residual,102.49
1788739326.7748387,2219568.67758156,active:t08:language_parallel_residual,102.49
1788739326.7849076,2219568.687650211,active:t08:language_parallel_residual,102.49
1788739326.7949753,2219568.697717856,active:t08:language_parallel_residual,102.49
1788739326.8050442,2219568.707786941,active:t08:language_parallel_residual,102.49
1788739326.8151135,2219568.71785625,active:t08:language_parallel_residual,102.49
1788739326.8251832,2219568.727925904,active:t08:language_parallel_residual,102.49
1788739326.8352516,2219568.737994229,active:t08:language_parallel_residual,102.49
1788739326.8453193,2219568.74806177,active:t08:language_parallel_residual,102.49
1788739326.855388,2219568.758130727,active:t08:language_parallel_residual,102.49
1788739326.865456,2219568.768198954,active:t08:language_parallel_residual,102.49
1788739326.875595,2219568.778339049,active:t08:language_parallel_residual,102.22
1788739326.885844,2219568.78858681,active:t08:language_parallel_residual,102.22
1788739326.8958294,2219568.798572389,active:t08:language_parallel_residual,102.22
1788739326.9059007,2219568.808643787,active:t08:language_parallel_residual,102.22
1788739326.9159665,2219568.81870937,active:t08:language_parallel_residual,102.22
1788739326.9260352,2219568.828778055,active:t08:language_parallel_residual,102.22
1788739326.9361024,2219568.838845004,active:t08:language_parallel_residual,102.22
1788739326.9461722,2219568.848915047,active:t08:language_parallel_residual,102.22
1788739326.956239,2219568.858981672,active:t08:language_parallel_residual,102.22
1788739326.966314,2219568.869056747,active:t08:language_parallel_residual,102.22
1788739326.97638,2219568.879122861,active:t08:language_parallel_residual,102.22
1788739326.9864438,2219568.88918661,active:t08:language_parallel_residual,102.22
1788739326.9965115,2219568.899254182,active:t08:language_parallel_residual,102.22
1788739327.27843,2219569.181173007,active:t08:router_ccd_to_expert_slm,102.22
1788739327.2884955,2219569.19123828,active:t08:router_ccd_to_expert_slm,102.22
1788739327.2985635,2219569.201306363,active:t08:router_ccd_to_expert_slm,102.22
1788739327.30863,2219569.211372713,active:t08:router_ccd_to_expert_slm,102.22
1788739327.3186972,2219569.221439891,active:t08:router_ccd_to_expert_slm,102.22
1788739327.3287654,2219569.23150822,active:t08:router_ccd_to_expert_slm,102.22
1788739327.33883,2219569.241572773,active:t08:router_ccd_to_expert_slm,102.22
1788739327.3489087,2219569.251651277,active:t08:router_ccd_to_expert_slm,102.22
1788739327.3589659,2219569.261708507,active:t08:router_ccd_to_expert_slm,102.22
1788739327.3690343,2219569.271776965,active:t08:router_ccd_to_expert_slm,101.09
1788739327.3790984,2219569.281841109,active:t08:router_ccd_to_expert_slm,101.09
1788739327.389168,2219569.291911046,active:t08:router_ccd_to_expert_slm,101.09
1788739327.3992355,2219569.301978422,active:t08:router_ccd_to_expert_slm,101.09
1788739327.4093056,2219569.312048367,active:t08:router_ccd_to_expert_slm,101.09
1788739327.4193697,2219569.322112457,active:t08:router_ccd_to_expert_slm,101.09
1788739327.429437,2219569.332179673,active:t08:router_ccd_to_expert_slm,101.09
1788739327.4395068,2219569.342249418,active:t08:router_ccd_to_expert_slm,101.09
1788739327.4495718,2219569.352314543,active:t08:router_ccd_to_expert_slm,101.09
1788739327.4596395,2219569.362382301,active:t08:router_ccd_to_expert_slm,101.09
1788739327.4697104,2219569.372453041,active:t08:router_ccd_to_expert_slm,101.09
1788739327.4797804,2219569.382523153,active:t08:router_ccd_to_expert_slm,101.09
1788739327.4898443,2219569.392587023,active:t08:router_ccd_to_expert_slm,101.09
1788739327.4999084,2219569.402651076,active:t08:router_ccd_to_expert_slm,101.09
1788739327.509975,2219569.412717925,active:t08:router_ccd_to_expert_slm,101.09
1788739327.5200455,2219569.422788259,active:t08:router_ccd_to_expert_slm,101.09
1788739327.530109,2219569.432851676,active:t08:router_ccd_to_expert_slm,101.09
1788739327.5402174,2219569.442960116,active:t08:router_ccd_to_expert_slm,101.09
1788739327.550297,2219569.453039797,active:t08:router_ccd_to_expert_slm,101.09
1788739327.5603676,2219569.463110518,active:t08:router_ccd_to_expert_slm,101.09
1788739327.5704386,2219569.473181578,active:t08:router_ccd_to_expert_slm,101.09
1788739327.5805032,2219569.483246072,active:t08:router_ccd_to_expert_slm,101.09
1788739327.5905712,2219569.493313949,active:t08:router_ccd_to_expert_slm,101.09
1788739327.60064,2219569.503382686,active:t08:router_ccd_to_expert_slm,101.09
1788739327.6107059,2219569.513448507,active:t08:router_ccd_to_expert_slm,101.09
1788739327.6207697,2219569.523512563,active:t08:router_ccd_to_expert_slm,101.09
1788739327.6308367,2219569.533579457,active:t08:router_ccd_to_expert_slm,101.09
1788739327.640907,2219569.543649815,active:t08:router_ccd_to_expert_slm,101.09
1788739327.6509724,2219569.553715243,active:t08:router_ccd_to_expert_slm,101.09
1788739327.66104,2219569.563782743,active:t08:router_ccd_to_expert_slm,101.09
1788739327.6711102,2219569.573852861,active:t08:router_ccd_to_expert_slm,101.09
1788739327.681175,2219569.583917687,active:t08:router_ccd_to_expert_slm,101.09
1788739327.6912417,2219569.593984518,active:t08:router_ccd_to_expert_slm,101.09
1788739327.701312,2219569.604054788,active:t08:router_ccd_to_expert_slm,101.09
1788739327.711377,2219569.614119633,active:t08:router_ccd_to_expert_slm,101.09
1788739327.7214472,2219569.624189954,active:t08:router_ccd_to_expert_slm,101.09
1788739327.7315142,2219569.634256858,active:t08:router_ccd_to_expert_slm,101.09
1788739327.741583,2219569.644325956,active:t08:router_ccd_to_expert_slm,101.09
1788739327.7516527,2219569.654395317,active:t08:router_ccd_to_expert_slm,101.09
1788739327.7617164,2219569.664459211,active:t08:router_ccd_to_expert_slm,101.09
1788739327.7717829,2219569.674525751,active:t08:router_ccd_to_expert_slm,101.09
1788739327.781857,2219569.684599703,active:t08:router_ccd_to_expert_slm,101.09
1788739327.7919216,2219569.694664441,active:t08:router_ccd_to_expert_slm,101.09
1788739327.8019893,2219569.704732086,active:t08:router_ccd_to_expert_slm,101.09
1788739327.8120625,2219569.714805183,active:t08:router_ccd_to_expert_slm,101.09
1788739327.8221278,2219569.724870592,active:t08:router_ccd_to_expert_slm,101.09
1788739327.8321958,2219569.734938475,active:t08:router_ccd_to_expert_slm,101.09
1788739327.842266,2219569.745008714,active:t08:router_ccd_to_expert_slm,101.09
1788739327.8523293,2219569.755072102,active:t08:router_ccd_to_expert_slm,101.09
1788739327.8623981,2219569.765141088,active:t08:router_ccd_to_expert_slm,101.09
1788739327.8724644,2219569.775207213,active:t08:router_ccd_to_expert_slm,101.17
1788739327.8825305,2219569.785273331,active:t08:router_ccd_to_expert_slm,101.17
1788739327.892601,2219569.795343843,active:t08:router_ccd_to_expert_slm,101.17
1788739327.9026666,2219569.805409188,active:t08:router_ccd_to_expert_slm,101.17
1788739327.9127326,2219569.815475428,active:t08:router_ccd_to_expert_slm,101.17
1788739327.9227993,2219569.825542178,active:t08:router_ccd_to_expert_slm,101.17
1788739327.932866,2219569.835608704,active:t08:router_ccd_to_expert_slm,101.17
1788739327.9429324,2219569.845675137,active:t08:router_ccd_to_expert_slm,101.17
1788739327.9529984,2219569.855741255,active:t08:router_ccd_to_expert_slm,101.17
1788739327.9630668,2219569.865809566,active:t08:router_ccd_to_expert_slm,101.17
1788739327.9731364,2219569.875879137,active:t08:router_ccd_to_expert_slm,101.17
1788739327.9832294,2219569.885972108,active:t08:router_ccd_to_expert_slm,101.17
1788739327.9932861,2219569.896028888,active:t08:router_ccd_to_expert_slm,101.17
1788739328.003352,2219569.906094713,active:t08:router_ccd_to_expert_slm,101.17
1788739328.0134273,2219569.916169965,active:t08:router_ccd_to_expert_slm,101.17
1788739328.0234888,2219569.92623136,active:t08:router_ccd_to_expert_slm,101.17
1788739328.0335815,2219569.936324493,active:t08:router_ccd_to_expert_slm,101.17
1788739328.0436215,2219569.946364352,active:t08:router_ccd_to_expert_slm,101.17
1788739328.0537028,2219569.956445757,active:t08:router_ccd_to_expert_slm,101.17
1788739328.063763,2219569.966505584,active:t08:router_ccd_to_expert_slm,101.17
1788739328.0738273,2219569.97657016,active:t08:router_ccd_to_expert_slm,101.17
1788739328.083896,2219569.986638481,active:t08:router_ccd_to_expert_slm,101.17
1788739328.0939593,2219569.996702036,active:t08:router_ccd_to_expert_slm,101.17
1788739328.1040297,2219570.006772419,active:t08:router_ccd_to_expert_slm,101.17
1788739328.1140966,2219570.016839435,active:t08:router_ccd_to_expert_slm,101.17
1788739328.124161,2219570.026903711,active:t08:router_ccd_to_expert_slm,101.17
1788739328.1342278,2219570.036970558,active:t08:router_ccd_to_expert_slm,101.17
1788739328.1442974,2219570.04704017,active:t08:router_ccd_to_expert_slm,101.17
1788739328.1543665,2219570.057109247,active:t08:router_ccd_to_expert_slm,101.17
1788739328.164429,2219570.067171944,active:t08:router_ccd_to_expert_slm,101.17
1788739328.1744988,2219570.077241585,active:t08:router_ccd_to_expert_slm,101.17
1788739328.1845639,2219570.087306855,active:t08:router_ccd_to_expert_slm,101.17
1788739328.194638,2219570.097380807,active:t08:router_ccd_to_expert_slm,101.17
1788739328.204724,2219570.107466869,active:t08:router_ccd_to_expert_slm,101.17
1788739328.2147758,2219570.117518715,active:t08:router_ccd_to_expert_slm,101.17
1788739328.224839,2219570.127581598,active:t08:router_ccd_to_expert_slm,101.17
1788739328.2349067,2219570.137649372,active:t08:router_ccd_to_expert_slm,101.17
1788739328.2449718,2219570.147714539,active:t08:router_ccd_to_expert_slm,101.17
1788739328.2550383,2219570.157780909,active:t08:router_ccd_to_expert_slm,101.17
1788739328.265107,2219570.167849753,active:t08:router_ccd_to_expert_slm,101.17
1788739328.275179,2219570.177921722,active:t08:router_ccd_to_expert_slm,101.17
1788739328.2852385,2219570.187981396,active:t08:router_ccd_to_expert_slm,101.17
1788739328.2953086,2219570.198051199,active:t08:router_ccd_to_expert_slm,101.17
1788739328.3053775,2219570.208120264,active:t08:router_ccd_to_expert_slm,101.17
1788739328.3154416,2219570.218184405,active:t08:router_ccd_to_expert_slm,101.17
1788739328.3255122,2219570.228255126,active:t08:router_ccd_to_expert_slm,101.17
1788739328.335578,2219570.238320633,active:t08:router_ccd_to_expert_slm,101.17
1788739328.3456435,2219570.248386291,active:t08:router_ccd_to_expert_slm,101.17
1788739328.3557205,2219570.258463123,active:t08:router_ccd_to_expert_slm,101.17
1788739328.3657825,2219570.268525337,active:t08:router_ccd_to_expert_slm,101.17
1788739328.375863,2219570.278605831,active:t08:router_ccd_to_expert_slm,102.52
1788739328.3859222,2219570.288665127,active:t08:router_ccd_to_expert_slm,102.52
1788739328.3959875,2219570.298730136,active:t08:router_ccd_to_expert_slm,102.52
1788739328.4060545,2219570.308797245,active:t08:router_ccd_to_expert_slm,102.52
1788739328.4161248,2219570.318867625,active:t08:router_ccd_to_expert_slm,102.52
1788739328.426193,2219570.328935722,active:t08:router_ccd_to_expert_slm,102.52
1788739328.4362617,2219570.339004387,active:t08:router_ccd_to_expert_slm,102.52
1788739328.4463263,2219570.34906896,active:t08:router_ccd_to_expert_slm,102.52
1788739328.456405,2219570.359147666,active:t08:router_ccd_to_expert_slm,102.52
1788739328.4664602,2219570.36920311,active:t08:router_ccd_to_expert_slm,102.52
1788739328.4765253,2219570.379267927,active:t08:router_ccd_to_expert_slm,102.52
1788739328.4865925,2219570.389335312,active:t08:router_ccd_to_expert_slm,102.52
1788739328.4966583,2219570.399401224,active:t08:router_ccd_to_expert_slm,102.52
1788739328.5067277,2219570.409470346,active:t08:router_ccd_to_expert_slm,102.52
1788739328.5167968,2219570.419539568,active:t08:router_ccd_to_expert_slm,102.52
1788739328.5268621,2219570.429604895,active:t08:router_ccd_to_expert_slm,102.52
1788739328.5369287,2219570.439671432,active:t08:router_ccd_to_expert_slm,102.52
1788739328.5470006,2219570.449743249,active:t08:router_ccd_to_expert_slm,102.52
1788739328.5570693,2219570.459812058,active:t08:router_ccd_to_expert_slm,102.52
1788739328.5671418,2219570.469884514,active:t08:router_ccd_to_expert_slm,102.52
1788739328.577207,2219570.47994985,active:t08:router_ccd_to_expert_slm,102.52
1788739328.5872831,2219570.49002588,active:t08:router_ccd_to_expert_slm,102.52
1788739328.5973384,2219570.500081189,active:t08:router_ccd_to_expert_slm,102.52
1788739328.607407,2219570.510149939,active:t08:router_ccd_to_expert_slm,102.52
1788739328.6174743,2219570.520217084,active:t08:router_ccd_to_expert_slm,102.52
1788739328.6275415,2219570.530284344,active:t08:router_ccd_to_expert_slm,102.52
1788739328.6376076,2219570.540350368,active:t08:router_ccd_to_expert_slm,102.52
1788739328.6476772,2219570.550419857,active:t08:router_ccd_to_expert_slm,102.52
1788739328.6577435,2219570.560486148,active:t08:router_ccd_to_expert_slm,102.52
1788739328.6678114,2219570.570554119,active:t08:router_ccd_to_expert_slm,102.52
1788739328.6778917,2219570.580634728,active:t08:router_ccd_to_expert_slm,102.52
1788739328.6879478,2219570.590690545,active:t08:router_ccd_to_expert_slm,102.52
1788739328.698017,2219570.600759568,active:t08:router_ccd_to_expert_slm,102.52
1788739328.7080867,2219570.610829506,active:t08:router_ccd_to_expert_slm,102.52
1788739328.7181544,2219570.620897312,active:t08:router_ccd_to_expert_slm,102.52
1788739328.7282386,2219570.630981256,active:t08:router_ccd_to_expert_slm,102.52
1788739328.7382948,2219570.641037509,active:t08:router_ccd_to_expert_slm,102.52
1788739328.7483623,2219570.651105071,active:t08:router_ccd_to_expert_slm,102.52
1788739328.7584467,2219570.661189367,active:t08:router_ccd_to_expert_slm,102.52
1788739328.7684996,2219570.67124254,active:t08:router_ccd_to_expert_slm,102.52
1788739328.778568,2219570.681310745,active:t08:router_ccd_to_expert_slm,102.52
1788739328.7886367,2219570.69137937,active:t08:router_ccd_to_expert_slm,102.52
1788739328.7987046,2219570.701447231,active:t08:router_ccd_to_expert_slm,102.52
1788739328.8087735,2219570.711516387,active:t08:router_ccd_to_expert_slm,102.52
1788739328.8188415,2219570.721584136,active:t08:router_ccd_to_expert_slm,102.52
1788739328.8289092,2219570.731651745,active:t08:router_ccd_to_expert_slm,102.52
1788739328.8389797,2219570.74172257,active:t08:router_ccd_to_expert_slm,102.52
1788739328.8490472,2219570.751790066,active:t08:router_ccd_to_expert_slm,102.52
1788739328.8591514,2219570.761894028,active:t08:router_ccd_to_expert_slm,102.52
1788739328.869189,2219570.771931864,active:t08:router_ccd_to_expert_slm,102.5
1788739328.879255,2219570.781997689,active:t08:router_ccd_to_expert_slm,102.5
1788739328.8893225,2219570.792065355,active:t08:router_ccd_to_expert_slm,102.5
1788739328.8993924,2219570.802134863,active:t08:router_ccd_to_expert_slm,102.5
1788739328.9094744,2219570.812217023,active:t08:router_ccd_to_expert_slm,102.5
1788739328.9199142,2219570.822657189,active:t08:router_ccd_to_expert_slm,102.5
1788739328.9299343,2219570.832677301,active:t08:router_ccd_to_expert_slm,102.5
1788739328.939989,2219570.84273169,active:t08:router_ccd_to_expert_slm,102.5
1788739328.9500568,2219570.852799538,active:t08:router_ccd_to_expert_slm,102.5
1788739328.9601257,2219570.862868659,active:t08:router_ccd_to_expert_slm,102.5
1788739328.970196,2219570.872938719,active:t08:router_ccd_to_expert_slm,102.5
1788739328.9802635,2219570.883006197,active:t08:router_ccd_to_expert_slm,102.5
1788739328.9903295,2219570.893072318,active:t08:router_ccd_to_expert_slm,102.5
1788739329.0003986,2219570.903141561,active:t08:router_ccd_to_expert_slm,102.5
1788739329.010469,2219570.913211632,active:t08:router_ccd_to_expert_slm,102.5
1788739329.0205555,2219570.923298136,active:t08:router_ccd_to_expert_slm,102.5
1788739329.0306032,2219570.933346026,active:t08:router_ccd_to_expert_slm,102.5
1788739329.0406709,2219570.943413658,active:t08:router_ccd_to_expert_slm,102.5
1788739329.0507395,2219570.953482151,active:t08:router_ccd_to_expert_slm,102.5
1788739329.0608087,2219570.963551531,active:t08:router_ccd_to_expert_slm,102.5
1788739329.0708766,2219570.97361938,active:t08:router_ccd_to_expert_slm,102.5
1788739329.0809596,2219570.983702193,active:t08:router_ccd_to_expert_slm,102.5
1788739329.0910146,2219570.993757414,active:t08:router_ccd_to_expert_slm,102.5
1788739329.1010983,2219571.003841046,active:t08:router_ccd_to_expert_slm,102.5
1788739329.1111517,2219571.013894375,active:t08:router_ccd_to_expert_slm,102.5
1788739329.121221,2219571.023963944,active:t08:router_ccd_to_expert_slm,102.5
1788739329.1312878,2219571.034030437,active:t08:router_ccd_to_expert_slm,102.5
1788739329.1413538,2219571.044096494,active:t08:router_ccd_to_expert_slm,102.5
1788739329.1514223,2219571.054165122,active:t08:router_ccd_to_expert_slm,102.5
1788739329.161492,2219571.064235055,active:t08:router_ccd_to_expert_slm,102.5
1788739329.17156,2219571.074302714,active:t08:router_ccd_to_expert_slm,102.5
1788739329.1816387,2219571.084381393,active:t08:router_ccd_to_expert_slm,102.5
1788739329.1917007,2219571.094443453,active:t08:router_ccd_to_expert_slm,102.5
1788739329.201765,2219571.104507881,active:t08:router_ccd_to_expert_slm,102.5
1788739329.2118323,2219571.114575126,active:t08:router_ccd_to_expert_slm,102.5
1788739329.221902,2219571.124644397,active:t08:router_ccd_to_expert_slm,102.5
1788739329.2319705,2219571.134713164,active:t08:router_ccd_to_expert_slm,102.5
1788739329.2420375,2219571.144780367,active:t08:router_ccd_to_expert_slm,102.5
1788739329.2523043,2219571.155047529,active:t08:router_ccd_to_expert_slm,102.5
1788739329.2622712,2219571.16501423,active:t08:router_ccd_to_expert_slm,102.5
1788739329.2723365,2219571.175078996,active:t08:router_ccd_to_expert_slm,102.5
1788739329.2824028,2219571.185145773,active:t08:router_ccd_to_expert_slm,102.5
1788739329.292472,2219571.195214668,active:t08:router_ccd_to_expert_slm,102.5
1788739329.3025408,2219571.205283508,active:t08:router_ccd_to_expert_slm,102.5
1788739329.4334366,2219571.33617947,active:t08:task_head,101.11
1788739329.4435062,2219571.346249207,active:t08:task_head,101.11
1788739329.4535732,2219571.356315855,active:t08:task_head,101.11
1788739329.4636421,2219571.366384844,active:t08:task_head,101.11
1788739329.4738834,2219571.376627044,active:t08:task_head,101.11
1788739329.4840927,2219571.386835467,active:t08:task_head,101.11
1788739329.494022,2219571.396764892,active:t08:task_head,101.11
1788739329.504068,2219571.406810539,active:t08:task_head,101.11
1788739329.5141487,2219571.416891404,active:t08:task_head,101.11
1788739329.5242236,2219571.426966441,active:t08:task_head,101.11
1788739329.5343115,2219571.437054205,active:t08:task_head,101.11
1788739329.5443873,2219571.44713017,active:t08:task_head,101.11
1788739329.5544758,2219571.457218542,active:t08:task_head,101.11
1788739329.564553,2219571.467295703,active:t08:task_head,101.11
1788739329.5746398,2219571.47738269,active:t08:task_head,101.11
1788739329.5847123,2219571.487454853,active:t08:task_head,101.11
1788739329.5947833,2219571.497526117,active:t08:task_head,101.11
1788739329.6048515,2219571.507594176,active:t08:task_head,101.11
1788739329.6149354,2219571.517678101,active:t08:task_head,101.11
1788739329.6249948,2219571.52773746,active:t08:task_head,101.11
1788739329.635065,2219571.537807864,active:t08:task_head,101.11
1788739329.6451404,2219571.547883238,active:t08:task_head,101.11
1788739329.6552117,2219571.557954473,active:t08:task_head,101.11
1788739329.6652732,2219571.568015739,active:t08:task_head,101.11
1788739329.6753397,2219571.578082511,active:t08:task_head,101.11
1788739329.6854236,2219571.588166312,active:t08:task_head,101.11
1788739329.6955125,2219571.598255401,active:t08:task_head,101.11
1788739329.7056153,2219571.608358133,active:t08:task_head,101.11
1788739329.715695,2219571.618437756,active:t08:task_head,101.11
1788739329.725786,2219571.628528515,active:t08:task_head,101.11
1788739329.7358813,2219571.638623947,active:t08:task_head,101.11
1788739329.7459638,2219571.64870666,active:t08:task_head,101.11
1788739329.7560503,2219571.658793249,active:t08:task_head,101.11
1788739329.7661335,2219571.668876257,active:t08:task_head,101.11
1788739329.7762253,2219571.678967966,active:t08:task_head,101.11
1788739329.786284,2219571.689026799,active:t08:task_head,101.11
1788739329.7963653,2219571.699108084,active:t08:task_head,101.11
1788739329.806424,2219571.709166668,active:t08:task_head,101.11
1788739329.816492,2219571.719234724,active:t08:task_head,101.11
1788739329.8265622,2219571.729304842,active:t08:task_head,101.11
1788739329.8366287,2219571.739371412,active:t08:task_head,101.11
1788739329.8466988,2219571.749441579,active:t08:task_head,101.11
1788739329.856766,2219571.759508696,active:t08:task_head,101.11
1788739329.8668385,2219571.769581228,active:t08:task_head,97.86
1788739329.8769045,2219571.779647193,active:t08:task_head,97.86
1788739329.8869724,2219571.789715126,active:t08:task_head,97.86
1788739329.8970404,2219571.799783281,active:t08:task_head,97.86
1788739329.9071069,2219571.8098497,active:t08:task_head,97.86
1788739329.9171762,2219571.819919048,active:t08:task_head,97.86
1788739329.9272401,2219571.829983097,active:t08:task_head,97.86
1788739329.93731,2219571.840052745,active:t08:task_head,97.86
1788739329.947374,2219571.850116851,active:t08:task_head,97.86
1788739329.9574413,2219571.860184003,active:t08:task_head,97.86
1788739329.9675088,2219571.870251459,active:t08:task_head,97.86
1788739329.977589,2219571.880331653,active:t08:task_head,97.86
1788739329.9876518,2219571.89039471,active:t08:task_head,97.86
