batch_index,batch_size_videos,model_boundary_cuda_ms,preprocessing_ms,host_to_device_ms,component_sum_decode_processor_transfer_model_ms,vision_block0_input_shape,language_block0_input_shape
199,2,60.638206481933594,249.74945932626724,11.239737272262573,321.6274030804634,"[3136, 1024]","[2, 446, 2048]"
200,2,60.9351692199707,283.3660989999771,9.318329393863678,353.6195976138115,"[3136, 1024]","[2, 446, 2048]"
201,2,60.816383361816406,304.3038621544838,11.75420731306076,376.87445282936096,"[3136, 1024]","[2, 446, 2048]"
202,2,61.058048248291016,301.422655582428,11.57156378030777,374.05226761102676,"[3136, 1024]","[2, 446, 2048]"
203,2,60.70988845825195,206.82798326015472,11.448532342910767,278.98640406131744,"[3136, 1024]","[2, 446, 2048]"
204,2,60.72934341430664,207.56596326828003,10.789357125759125,279.0846638083458,"[3136, 1024]","[2, 446, 2048]"
205,2,60.2501106262207,243.0109828710556,11.712118983268738,314.97321248054504,"[3136, 1024]","[2, 446, 2048]"
206,2,60.40473556518555,262.64528185129166,11.53043657541275,334.58045399188995,"[3136, 1024]","[2, 446, 2048]"
207,2,60.72012710571289,175.1103773713112,11.662900447845459,247.49340492486954,"[3136, 1024]","[2, 446, 2048]"
208,2,61.004798889160156,165.6479686498642,11.048838496208191,237.70160603523254,"[3136, 1024]","[2, 446, 2048]"
209,2,62.2213134765625,264.19907808303833,12.0781809091568,338.49857246875763,"[3136, 1024]","[2, 446, 2048]"
210,2,60.704769134521484,252.12734937667847,11.518612504005432,324.3507310152054,"[3136, 1024]","[2, 446, 2048]"
211,2,60.499969482421875,291.97484254837036,11.333391070365906,363.80820310115814,"[3136, 1024]","[2, 446, 2048]"
212,2,60.779518127441406,278.55049818754196,11.518754065036774,350.84877038002014,"[3136, 1024]","[2, 446, 2048]"
213,2,60.80614471435547,272.75869250297546,10.999508202075958,344.5643454194069,"[3136, 1024]","[2, 446, 2048]"
214,2,61.17887878417969,215.06671607494354,11.371046304702759,287.616641163826,"[3136, 1024]","[2, 446, 2048]"
215,2,60.6638069152832,313.09664994478226,12.213684618473053,385.9741414785385,"[3136, 1024]","[2, 446, 2048]"
216,2,60.45695877075195,255.3330734372139,11.55378669500351,327.34381890296936,"[3136, 1024]","[2, 446, 2048]"
217,2,60.55321502685547,278.33741903305054,13.512514531612396,352.4031485915184,"[3136, 1024]","[2, 446, 2048]"
218,2,60.902400970458984,260.4319229722023,12.181773781776428,333.5160977244377,"[3136, 1024]","[2, 446, 2048]"
219,2,60.860416412353516,316.33394956588745,12.174844741821289,389.36921072006226,"[3136, 1024]","[2, 446, 2048]"
220,2,60.77849578857422,286.07161343097687,12.575089931488037,359.4251991510391,"[3136, 1024]","[2, 446, 2048]"
221,2,60.76211166381836,278.93075346946716,12.05211877822876,351.7449839115143,"[3136, 1024]","[2, 446, 2048]"
222,2,60.54502487182617,326.03269815444946,11.51372492313385,398.0914479494095,"[3136, 1024]","[2, 446, 2048]"
223,2,60.6638069152832,269.0941095352173,11.767394840717316,341.5253112912178,"[3136, 1024]","[2, 446, 2048]"
224,2,62.1578254699707,282.4452519416809,11.458009481430054,356.06108689308167,"[3136, 1024]","[2, 446, 2048]"
225,2,60.94745635986328,311.51437014341354,11.900298297405243,384.36212480068207,"[3136, 1024]","[2, 446, 2048]"
226,2,61.109249114990234,321.5264528989792,12.051761150360107,394.68746316432953,"[3136, 1024]","[2, 446, 2048]"
227,2,60.94950485229492,309.32843685150146,11.685118079185486,381.9630597829819,"[3136, 1024]","[2, 446, 2048]"
228,2,60.71603012084961,311.2862929701805,11.675819754600525,383.67814284563065,"[3136, 1024]","[2, 446, 2048]"
229,2,60.85734558105469,304.30637300014496,11.719726026058197,376.88344460725784,"[3136, 1024]","[2, 446, 2048]"
230,2,61.046783447265625,357.3252931237221,12.43852823972702,430.8106048107147,"[3136, 1024]","[2, 446, 2048]"
231,2,60.812286376953125,317.4029663205147,12.049950659275055,390.26520335674286,"[3136, 1024]","[2, 446, 2048]"
