"path","status","local_sha256","server_sha256"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/87_run_p07_teacher_free_head_screen.sh","server_only",,"1d98d7f1839f258611e0561ed8d92641dfb8bef16a7c18b1dbe54c5be9d696d9"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/88_launch_p07_teacher_free_head_screens.sh","server_only",,"09048413f29d21cdd7628fa992b25212d6618a4b80f96b72c14d8a7401fc2bc4"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/89_watch_p07_teacher_free_head_screens.sh","server_only",,"976967f73c6fc05bc894a6867e161f33b321021c41d35c722d3acc4d0051c22d"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/90_launch_p07_teacher_free_watcher.sh","server_only",,"02aa676a85c80f9d14bf1318a787c676099f4204ce347476b0322ac6625e0d38"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/91_run_p07_teacher_free_formal_linear.sh","server_only",,"c5a59440992d42eb83198ab538d88706d2badb053ff61eeeb9532c335a08639c"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/92_launch_p07_teacher_free_formal_linear.sh","server_only",,"b87f5c769b131301e139ffa79fede3a53041bbbb81bf23a9ce0e96de6cb7aae2"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/93_watch_p07_teacher_free_formal_linear.sh","server_only",,"ea8ce7bd33a0fc4d47aa2faa8e55e974a4660f302dc4e2eab2bfbdb0ef6f551e"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/94_launch_p07_teacher_free_formal_watcher.sh","server_only",,"bcbfbd236b4e97f57e21b281be6210dfc3711116bc7877554404a71a5fe59f40"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/95_run_p07_teacher_free_allstage_pool5.sh","server_only",,"4279bf657b4a9847afa1a87aae8e2e0dd8c8b8e8510e241b7d20464474f6606f"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/96_launch_p07_teacher_free_allstage_pool5.sh","server_only",,"2b21c53869237cb34bc732319861f3b87d0340ea156b8c5b9bbcb420497db2e5"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/97_watch_p07_teacher_free_allstage_pool5.sh","server_only",,"f2e3bf051661505ec9d5b086ed5c00e6e02b51c5b985701194e08a7a12a7e99c"
