owner,runs_root,run_name,run_path,file_count,bytes,gib,checkpoint_count,checkpoint_bytes,best_checkpoint_count,best_checkpoint_paths,has_metrics,has_config,latest_modified_utc,classification,retention_recommendation
experiments/d2nn_mnist4_single_layer_17um_10cm_v2,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs,mnist4_single_layer_17um_10cm_v2_mse_ce100_corner_kspace,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs/mnist4_single_layer_17um_10cm_v2_mse_ce100_corner_kspace,466,474629300,0.442033,2,5494896,1,checkpoints/best.pt,true,true,2026-08-26T14:31:31.732716+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/d2nn_mnist4_single_layer_17um_10cm_v2,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs,mnist4_single_layer_17um_10cm_v2_mse_ce_corner_kspace,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs/mnist4_single_layer_17um_10cm_v2_mse_ce_corner_kspace,466,474628689,0.442032,2,5494896,1,checkpoints/best.pt,true,true,2026-08-26T14:16:15.890761+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/d2nn_mnist4_single_layer_17um_10cm_v2,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs,mnist4_single_layer_17um_10cm_v2_notebook_mse_corner_kspace,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs/mnist4_single_layer_17um_10cm_v2_notebook_mse_corner_kspace,10,5619616,0.005234,2,5494768,1,checkpoints/best.pt,false,true,2026-08-26T13:57:14.100409+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/d2nn_mnist4_single_layer_17um_10cm_v2,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs,mnist4_single_layer_17um_10cm_v2_notebook_mse_light_robust,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs/mnist4_single_layer_17um_10cm_v2_notebook_mse_light_robust,10,5628877,0.005242,2,5494768,1,checkpoints/best.pt,false,true,2026-08-26T13:43:21.257251+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/d2nn_mnist4_single_layer_17um_10cm_v2,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs,mnist4_single_layer_17um_10cm_v2_robust_raw,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs/mnist4_single_layer_17um_10cm_v2_robust_raw,10,5610599,0.005225,2,5494384,1,checkpoints/best.pt,false,true,2026-08-26T13:23:16.799535+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/d2nn_mnist4_single_layer_17um_10cm_v2,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs,smoke_mnist4_single_layer_17um_10cm_v2,experiments/d2nn_mnist4_single_layer_17um_10cm_v2/runs/smoke_mnist4_single_layer_17um_10cm_v2,33,20852427,0.019420,2,5494384,1,checkpoints/best.pt,true,true,2026-08-26T13:18:19.213392+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_d2nn2_classification_baseline,experiments/grocery10_d2nn2_classification_baseline/runs,grocery10_d2nn2_classification,experiments/grocery10_d2nn2_classification_baseline/runs/grocery10_d2nn2_classification,101,118425196,0.110292,13,69549354,2,checkpoints/best_train_loss.pt|figures/phase_masks/epoch_best_phase_masks.pt,true,true,2026-07-27T17:04:20.963607+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_d2nn2_classification_baseline,experiments/grocery10_d2nn2_classification_baseline/runs,grocery10_d2nn2_grayscale448_classification,experiments/grocery10_d2nn2_classification_baseline/runs/grocery10_d2nn2_grayscale448_classification,101,157084040,0.146296,13,79785578,2,checkpoints/best_train_loss.pt|figures/phase_masks/epoch_best_phase_masks.pt,true,true,2026-07-28T03:23:08.822006+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_d2nn2_classification_baseline,experiments/grocery10_d2nn2_classification_baseline/runs,grocery10_d2nn2_grayscale448_smoke,experiments/grocery10_d2nn2_classification_baseline/runs/grocery10_d2nn2_grayscale448_smoke,38,48570206,0.045235,4,37546472,2,checkpoints/best_train_loss.pt|figures/phase_masks/epoch_best_phase_masks.pt,true,true,2026-07-28T02:09:56.029823+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_d2nn2_classification_baseline,experiments/grocery10_d2nn2_classification_baseline/runs,grocery10_d2nn2_opt_fullcoverage_mild,experiments/grocery10_d2nn2_classification_baseline/runs/grocery10_d2nn2_opt_fullcoverage_mild,32,63685538,0.059312,8,49093744,1,checkpoints/best_train_loss.pt,true,true,2026-07-27T17:15:22.886951+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_d2nn2_classification_baseline,experiments/grocery10_d2nn2_classification_baseline/runs,grocery10_d2nn2_opt_fullcoverage_strong,experiments/grocery10_d2nn2_classification_baseline/runs/grocery10_d2nn2_opt_fullcoverage_strong,20,37216202,0.034660,4,32729256,1,checkpoints/best_train_loss.pt,true,true,2026-07-27T17:11:21.146619+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_d2nn2_classification_baseline,experiments/grocery10_d2nn2_classification_baseline/runs,grocery10_d2nn2_opt_rgb_detector_mse,experiments/grocery10_d2nn2_classification_baseline/runs/grocery10_d2nn2_opt_rgb_detector_mse,26,52388314,0.048790,6,40911756,1,checkpoints/best_train_loss.pt,true,true,2026-07-27T18:05:01.962677+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_d2nn2_classification_baseline,experiments/grocery10_d2nn2_classification_baseline/runs,grocery10_d2nn2_opt_rgb_gallery,experiments/grocery10_d2nn2_classification_baseline/runs/grocery10_d2nn2_opt_rgb_gallery,44,92046723,0.085725,12,65458360,1,checkpoints/best_train_loss.pt,true,true,2026-07-27T18:04:46.906760+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_d2nn2_classification_baseline,experiments/grocery10_d2nn2_classification_baseline/runs,grocery10_d2nn2_opt_rgb_quadrant,experiments/grocery10_d2nn2_classification_baseline/runs/grocery10_d2nn2_opt_rgb_quadrant,107,133508083,0.124339,15,77731726,2,checkpoints/best_train_loss.pt|figures/phase_masks/epoch_best_phase_masks.pt,true,true,2026-07-27T17:39:49.378016+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_d2nn2_classification_baseline,experiments/grocery10_d2nn2_classification_baseline/runs,grocery10_d2nn2_smoke,experiments/grocery10_d2nn2_classification_baseline/runs/grocery10_d2nn2_smoke,38,39948592,0.037205,4,32729256,2,checkpoints/best_train_loss.pt|figures/phase_masks/epoch_best_phase_masks.pt,true,true,2026-07-27T16:57:22.646890+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_classification_baselines,experiments/grocery10_electronic_classification_baselines/runs,efficientnet_b0_direct_classification,experiments/grocery10_electronic_classification_baselines/runs/efficientnet_b0_direct_classification,17,98115764,0.091377,2,97558089,1,best_train_loss_checkpoint.pt,true,true,2026-07-28T03:21:49.070251+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_classification_baselines,experiments/grocery10_electronic_classification_baselines/runs,efficientnet_b0_direct_classification_smoke,experiments/grocery10_electronic_classification_baselines/runs/efficientnet_b0_direct_classification_smoke,17,97808466,0.091091,2,97558089,1,best_train_loss_checkpoint.pt,true,true,2026-07-28T02:10:21.725637+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_classification_baselines,experiments/grocery10_electronic_classification_baselines/runs,mobilenet_v3_small_direct_classification,experiments/grocery10_electronic_classification_baselines/runs/mobilenet_v3_small_direct_classification,17,23512954,0.021898,2,22950798,1,best_train_loss_checkpoint.pt,true,true,2026-07-28T03:20:12.658561+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_classification_baselines,experiments/grocery10_electronic_classification_baselines/runs,mobilenet_v3_small_direct_classification_smoke,experiments/grocery10_electronic_classification_baselines/runs/mobilenet_v3_small_direct_classification_smoke,17,23202832,0.021609,2,22950734,1,best_train_loss_checkpoint.pt,true,true,2026-07-28T02:10:28.865586+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_classification_baselines,experiments/grocery10_electronic_classification_baselines/runs,resnet18_direct_classification,experiments/grocery10_electronic_classification_baselines/runs/resnet18_direct_classification,17,269219776,0.250730,2,268668980,1,best_train_loss_checkpoint.pt,true,true,2026-07-28T03:28:41.368646+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_classification_baselines,experiments/grocery10_electronic_classification_baselines/runs,resnet18_direct_classification_smoke,experiments/grocery10_electronic_classification_baselines/runs/resnet18_direct_classification_smoke,17,268916865,0.250448,2,268668980,1,best_train_loss_checkpoint.pt,true,true,2026-07-28T02:10:14.865687+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_retrieval_baselines,experiments/grocery10_electronic_retrieval_baselines/runs,comparison,experiments/grocery10_electronic_retrieval_baselines/runs/comparison,2,2886,0.000003,0,0,0,,false,false,2026-07-27T16:44:22.609411+00:00,unclassified,manual review
experiments/grocery10_electronic_retrieval_baselines,experiments/grocery10_electronic_retrieval_baselines/runs,efficientnet_b0_imagenet,experiments/grocery10_electronic_retrieval_baselines/runs/efficientnet_b0_imagenet,17,100000103,0.093132,2,99218185,1,best_train_loss_checkpoint.pt,true,true,2026-07-27T16:34:51.923645+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_retrieval_baselines,experiments/grocery10_electronic_retrieval_baselines/runs,efficientnet_b0_smoke,experiments/grocery10_electronic_retrieval_baselines/runs/efficientnet_b0_smoke,17,99533006,0.092697,2,99218185,1,best_train_loss_checkpoint.pt,true,true,2026-07-27T16:20:16.671567+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_retrieval_baselines,experiments/grocery10_electronic_retrieval_baselines/runs,mobilenet_v3_small_imagenet,experiments/grocery10_electronic_retrieval_baselines/runs/mobilenet_v3_small_imagenet,17,24479244,0.022798,2,23698574,1,best_train_loss_checkpoint.pt,true,true,2026-07-27T16:42:23.167503+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_retrieval_baselines,experiments/grocery10_electronic_retrieval_baselines/runs,mobilenet_v3_small_smoke,experiments/grocery10_electronic_retrieval_baselines/runs/mobilenet_v3_small_smoke,17,24013582,0.022364,2,23698574,1,best_train_loss_checkpoint.pt,true,true,2026-07-27T16:20:24.027537+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_retrieval_baselines,experiments/grocery10_electronic_retrieval_baselines/runs,resnet18_imagenet,experiments/grocery10_electronic_retrieval_baselines/runs/resnet18_imagenet,17,270094341,0.251545,2,269333876,1,best_train_loss_checkpoint.pt,true,true,2026-07-27T16:43:43.808841+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/grocery10_electronic_retrieval_baselines,experiments/grocery10_electronic_retrieval_baselines/runs,resnet18_smoke,experiments/grocery10_electronic_retrieval_baselines/runs/resnet18_smoke,17,269648270,0.251130,2,269333876,1,best_train_loss_checkpoint.pt,true,true,2026-07-27T16:20:07.151606+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50,15,44292377,0.041250,2,43901236,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T19:17:24.665148+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd,14,44297675,0.041255,2,43902772,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:03:26.989604+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd015,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd015,14,44297847,0.041256,2,43902836,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:00:35.567134+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd035_center100_v2,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd035_center100_v2,14,55128659,0.051343,2,54733236,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:23:53.520066+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd050,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd050,14,44297352,0.041255,2,43902836,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:00:36.751122+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd075,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd075,14,44297762,0.041256,2,43902836,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:03:24.281626+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd075_center100_v2,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd075_center100_v2,14,55127956,0.051342,2,54733236,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:26:30.891250+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd075_center100_v3,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd075_center100_v3,14,41758243,0.038890,2,41363380,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:49:26.240447+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd075_center100_v3_warmv1,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd075_center100_v3_warmv1,15,41776993,0.038908,2,41369140,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:11:12.765943+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd075_center100_v3_warmv1_batch96,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd075_center100_v3_warmv1_batch96,15,41823322,0.038951,2,41369140,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:21:22.546199+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd075_center100_v3_warmv1_seed43,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd075_center100_v3_warmv1_seed43,15,41777064,0.038908,2,41369140,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:14:22.211080+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
