host_time_unix,host_monotonic_s,phase,watts
1788739111.710176,2219353.612918783,active:166,155.87
1788739111.7303362,2219353.633078979,active:167,155.87
1788739111.740388,2219353.643130617,active:167,155.87
1788739111.7605417,2219353.663284512,active:168,155.87
1788739111.7705965,2219353.67333929,active:168,155.87
1788739111.7907405,2219353.693483205,active:169,155.87
1788739111.8008091,2219353.703552011,active:169,155.87
1788739111.8108757,2219353.713618287,active:169,155.87
1788739111.8209574,2219353.723700318,active:170,155.87
1788739111.831036,2219353.733778825,active:170,155.87
1788739111.8411324,2219353.743875251,active:170,155.87
1788739111.8612516,2219353.763994343,active:171,155.87
1788739111.871301,2219353.774043583,active:171,155.87
1788739111.8813717,2219353.784114239,active:171,155.87
1788739111.9116511,2219353.814394039,active:172,155.87
1788739111.9217114,2219353.82445416,active:172,155.87
1788739111.941849,2219353.844591899,active:173,155.87
1788739111.9519167,2219353.854659446,active:173,155.87
1788739111.9619858,2219353.864728552,active:173,155.87
1788739111.9720588,2219353.874801713,active:174,155.87
1788739111.9821253,2219353.884868071,active:174,155.87
